periodid,periodname,periodcode,categoryoptioncomboid,categoryoptioncomboname,Clinics -2017_HIV_Clients receiving HIV test results (at PITC),Clinics HIV_Clients receiving HIV test results (at PITC),Clinics -2017_HIV_Clients receiving HIV test results (at VCT),Clinics HIV_Clients receiving HIV test results (at VCT),Clinics -2017_HIV_Clients testing positive for HIV (at PITC),Clinics HIV_Clients testing positive for HIV (at PITC),Clinics -2017_HIV_Clients testing positive for HIV (at VCT),Clinics HIV_Clients testing positive for HIV (at VCT),Health Centers -2017_HIV_Clients receiving HIV test results (at PITC),Health Centers HIV_Clients receiving HIV test results (at PITC),Health Centers -2017_HIV_Clients receiving HIV test results (at VCT),Health Centers HIV_Clients receiving HIV test results (at VCT),Health Centers -2017_HIV_Clients testing positive for HIV (at PITC),Health Centers HIV_Clients testing positive for HIV (at PITC),Health Centers -2017_HIV_Clients testing positive for HIV (at VCT),Health Centers HIV_Clients testing positive for HIV (at VCT),Hospitals -2017_HIV_Clients receiving HIV test results (at PITC),Hospitals HIV_Clients receiving HIV test results (at PITC),Hospitals -2017_HIV_Clients receiving HIV test results (at VCT),Hospitals HIV_Clients receiving HIV test results (at VCT),Hospitals -2017_HIV_Clients testing positive for HIV (at PITC),Hospitals HIV_Clients testing positive for HIV (at PITC),Hospitals -2017_HIV_Clients testing positive for HIV (at VCT),Hospitals HIV_Clients testing positive for HIV (at VCT),Total_Tested_Clinics_PITC,Total_Positive_Clinics_PITC,Total_Tested_Clinics_VCT,Total_Positive_Clinics_VCT,Total_Tested_HealthCenters_PITC,Total_Positive_HealthCenters_PITC,Total_Tested_HealthCenters_VCT,Total_Positive_HealthCenters_VCT,Total_Tested_Hospitals_PITC,Total_Positive_Hospitals_PITC,Total_Tested_Hospitals_VCT,Total_Positive_Hospitals_VCT,AgeBand,Sex
201504,Tahesas 2015,201504,g2WiX9U4H02,"5 - 9 Years, Male",,7.0,,0.0,,0.0,,0.0,,80.0,,21.0,,1.0,,1.0,,105.0,,0.0,,1.0,,0.0,7.0,0.0,0.0,0.0,80.0,1.0,21.0,1.0,105.0,1.0,0.0,0.0,5 - 9 Years,Male
201504,Tahesas 2015,201504,FeueCJ3KUOh,"5 - 9 Years, Female",,6.0,,0.0,,0.0,,0.0,,75.0,,18.0,,0.0,,0.0,,112.0,,2.0,,0.0,,0.0,6.0,0.0,0.0,0.0,75.0,0.0,18.0,0.0,112.0,0.0,2.0,0.0,5 - 9 Years,Female
201504,Tahesas 2015,201504,vqlhWQPc4nt,"10 - 14 Years, Male",,3.0,,2.0,,0.0,,0.0,,62.0,,26.0,,2.0,,0.0,,107.0,,1.0,,1.0,,0.0,3.0,0.0,2.0,0.0,62.0,2.0,26.0,0.0,107.0,1.0,1.0,0.0,10 - 14 Years,Male
201504,Tahesas 2015,201504,SkHWzardzLL,"10 - 14 Years, Female",,4.0,,0.0,,1.0,,0.0,,91.0,,44.0,,0.0,,0.0,,83.0,,7.0,,3.0,,0.0,4.0,1.0,0.0,0.0,91.0,0.0,44.0,0.0,83.0,3.0,7.0,0.0,10 - 14 Years,Female
201504,Tahesas 2015,201504,lljeeINWgOd,"15 - 19 Years, Male",,18.0,,80.0,,1.0,,0.0,,239.0,,82.0,,1.0,,2.0,,206.0,,8.0,,0.0,,0.0,18.0,1.0,80.0,0.0,239.0,1.0,82.0,2.0,206.0,0.0,8.0,0.0,15 - 19 Years,Male
201504,Tahesas 2015,201504,DGZMpG1tF7I,"15 - 19 Years, Female",,237.0,,84.0,,0.0,,1.0,,1141.0,,245.0,,6.0,,3.0,,212.0,,20.0,,3.0,,0.0,237.0,0.0,84.0,1.0,1141.0,6.0,245.0,3.0,212.0,3.0,20.0,0.0,15 - 19 Years,Female
201504,Tahesas 2015,201504,ymAkJ8erWSa,"20 - 24 Years, Male",,190.0,,105.0,,2.0,,1.0,,1005.0,,377.0,,3.0,,1.0,,362.0,,58.0,,2.0,,2.0,190.0,2.0,105.0,1.0,1005.0,3.0,377.0,1.0,362.0,2.0,58.0,2.0,20 - 24 Years,Male
201504,Tahesas 2015,201504,pY8OshhqVQP,"20 - 24 Years, Female",,916.0,,338.0,,8.0,,1.0,,5640.0,,907.0,,26.0,,11.0,,561.0,,105.0,,2.0,,0.0,916.0,8.0,338.0,1.0,5640.0,26.0,907.0,11.0,561.0,2.0,105.0,0.0,20 - 24 Years,Female
201504,Tahesas 2015,201504,E2hgsMdJRVR,"25 - 29 Years, Male",,543.0,,98.0,,4.0,,2.0,,1351.0,,690.0,,20.0,,10.0,,471.0,,89.0,,4.0,,0.0,543.0,4.0,98.0,2.0,1351.0,20.0,690.0,10.0,471.0,4.0,89.0,0.0,25 - 29 Years,Male
201504,Tahesas 2015,201504,NRzSCsDyyl5,"25 - 29 Years, Female",,1282.0,,498.0,,21.0,,2.0,,5907.0,,914.0,,35.0,,12.0,,835.0,,128.0,,3.0,,2.0,1282.0,21.0,498.0,2.0,5907.0,35.0,914.0,12.0,835.0,3.0,128.0,2.0,25 - 29 Years,Female
201504,Tahesas 2015,201504,vCMUjVxyqbK,"30 - 34 Years, Male",,433.0,,78.0,,15.0,,0.0,,1194.0,,455.0,,16.0,,7.0,,548.0,,115.0,,10.0,,0.0,433.0,15.0,78.0,0.0,1194.0,16.0,455.0,7.0,548.0,10.0,115.0,0.0,30 - 34 Years,Male
201504,Tahesas 2015,201504,pJFCb8ez29s,"30 - 34 Years, Female",,629.0,,364.0,,21.0,,5.0,,2698.0,,478.0,,12.0,,14.0,,846.0,,103.0,,14.0,,0.0,629.0,21.0,364.0,5.0,2698.0,12.0,478.0,14.0,846.0,14.0,103.0,0.0,30 - 34 Years,Female
201504,Tahesas 2015,201504,YkNDBe7m9Ve,"35 - 39 Years, Male",,169.0,,46.0,,15.0,,1.0,,818.0,,304.0,,18.0,,4.0,,440.0,,112.0,,4.0,,0.0,169.0,15.0,46.0,1.0,818.0,18.0,304.0,4.0,440.0,4.0,112.0,0.0,35 - 39 Years,Male
201504,Tahesas 2015,201504,sTJ5vGIWA37,"35 - 39 Years, Female",,293.0,,108.0,,27.0,,3.0,,1213.0,,336.0,,23.0,,11.0,,520.0,,122.0,,15.0,,4.0,293.0,27.0,108.0,3.0,1213.0,23.0,336.0,11.0,520.0,15.0,122.0,4.0,35 - 39 Years,Female
201504,Tahesas 2015,201504,mJ0ja5Rb3ib,"40 - 44 Years, Male",,66.0,,22.0,,5.0,,1.0,,446.0,,211.0,,12.0,,5.0,,326.0,,85.0,,10.0,,0.0,66.0,5.0,22.0,1.0,446.0,12.0,211.0,5.0,326.0,10.0,85.0,0.0,40 - 44 Years,Male
201504,Tahesas 2015,201504,vIKgGzXl5yi,"40 - 44 Years, Female",,86.0,,39.0,,8.0,,3.0,,370.0,,119.0,,11.0,,7.0,,280.0,,87.0,,9.0,,1.0,86.0,8.0,39.0,3.0,370.0,11.0,119.0,7.0,280.0,9.0,87.0,1.0,40 - 44 Years,Female
201504,Tahesas 2015,201504,fBuEMandQJP,"45 - 49 Years, Male",,40.0,,45.0,,2.0,,2.0,,232.0,,148.0,,10.0,,3.0,,317.0,,76.0,,9.0,,1.0,40.0,2.0,45.0,2.0,232.0,10.0,148.0,3.0,317.0,9.0,76.0,1.0,45 - 49 Years,Male
201504,Tahesas 2015,201504,mME1NZ4aadx,"45 - 49 Years, Female",,81.0,,97.0,,2.0,,2.0,,224.0,,74.0,,6.0,,2.0,,389.0,,29.0,,3.0,,0.0,81.0,2.0,97.0,2.0,224.0,6.0,74.0,2.0,389.0,3.0,29.0,0.0,45 - 49 Years,Female
201504,Tahesas 2015,201504,q9CzvdiHRP1,">= 50 Years, Male",,31.0,,26.0,,1.0,,1.0,,296.0,,186.0,,6.0,,8.0,,377.0,,77.0,,10.0,,2.0,31.0,1.0,26.0,1.0,296.0,6.0,186.0,8.0,377.0,10.0,77.0,2.0,>= 50 Years,Male
201504,Tahesas 2015,201504,yKiq8sstkJa,">= 50 Years, Female",,33.0,,10.0,,3.0,,0.0,,280.0,,79.0,,11.0,,7.0,,382.0,,43.0,,10.0,,0.0,33.0,3.0,10.0,0.0,280.0,11.0,79.0,7.0,382.0,10.0,43.0,0.0,>= 50 Years,Female
201505,Tir 2015,201505,IYfh586DAFA,"< 1 year, Male",,2.0,,0.0,,0.0,,0.0,,16.0,,0.0,,3.0,,0.0,,83.0,,0.0,,0.0,,0.0,2.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,83.0,0.0,0.0,0.0,< 1 year,Male
201505,Tir 2015,201505,tRt4Sr9Qj9I,"< 1 year, Female",,1.0,,0.0,,1.0,,0.0,,29.0,,0.0,,1.0,,0.0,,65.0,,0.0,,0.0,,0.0,1.0,1.0,0.0,0.0,29.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,< 1 year,Female
201505,Tir 2015,201505,UGEwuGF2RfL,"1 - 4 years, Male",,0.0,,0.0,,0.0,,0.0,,177.0,,6.0,,1.0,,0.0,,169.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,177.0,1.0,6.0,0.0,169.0,0.0,0.0,0.0,1 - 4 years,Male
201505,Tir 2015,201505,R80Jy1ypqAY,"1 - 4 years, Female",,1.0,,1.0,,0.0,,0.0,,173.0,,8.0,,1.0,,0.0,,135.0,,0.0,,0.0,,0.0,1.0,0.0,1.0,0.0,173.0,1.0,8.0,0.0,135.0,0.0,0.0,0.0,1 - 4 years,Female
201505,Tir 2015,201505,g2WiX9U4H02,"5 - 9 Years, Male",,3.0,,0.0,,1.0,,0.0,,76.0,,8.0,,1.0,,0.0,,127.0,,0.0,,1.0,,0.0,3.0,1.0,0.0,0.0,76.0,1.0,8.0,0.0,127.0,1.0,0.0,0.0,5 - 9 Years,Male
201505,Tir 2015,201505,FeueCJ3KUOh,"5 - 9 Years, Female",,0.0,,0.0,,0.0,,0.0,,101.0,,2.0,,1.0,,0.0,,111.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,101.0,1.0,2.0,0.0,111.0,1.0,0.0,0.0,5 - 9 Years,Female
201505,Tir 2015,201505,vqlhWQPc4nt,"10 - 14 Years, Male",,4.0,,1.0,,1.0,,0.0,,82.0,,5.0,,0.0,,0.0,,114.0,,0.0,,2.0,,0.0,4.0,1.0,1.0,0.0,82.0,0.0,5.0,0.0,114.0,2.0,0.0,0.0,10 - 14 Years,Male
201505,Tir 2015,201505,SkHWzardzLL,"10 - 14 Years, Female",,1.0,,0.0,,0.0,,0.0,,95.0,,9.0,,0.0,,1.0,,111.0,,0.0,,1.0,,0.0,1.0,0.0,0.0,0.0,95.0,0.0,9.0,1.0,111.0,1.0,0.0,0.0,10 - 14 Years,Female
201505,Tir 2015,201505,lljeeINWgOd,"15 - 19 Years, Male",,30.0,,0.0,,1.0,,0.0,,216.0,,44.0,,0.0,,0.0,,127.0,,8.0,,0.0,,0.0,30.0,1.0,0.0,0.0,216.0,0.0,44.0,0.0,127.0,0.0,8.0,0.0,15 - 19 Years,Male
201505,Tir 2015,201505,DGZMpG1tF7I,"15 - 19 Years, Female",,148.0,,37.0,,1.0,,0.0,,907.0,,217.0,,3.0,,4.0,,217.0,,19.0,,5.0,,0.0,148.0,1.0,37.0,0.0,907.0,3.0,217.0,4.0,217.0,5.0,19.0,0.0,15 - 19 Years,Female
201505,Tir 2015,201505,ymAkJ8erWSa,"20 - 24 Years, Male",,189.0,,6.0,,3.0,,0.0,,832.0,,294.0,,5.0,,1.0,,227.0,,52.0,,0.0,,2.0,189.0,3.0,6.0,0.0,832.0,5.0,294.0,1.0,227.0,0.0,52.0,2.0,20 - 24 Years,Male
201505,Tir 2015,201505,pY8OshhqVQP,"20 - 24 Years, Female",,578.0,,95.0,,9.0,,1.0,,4296.0,,697.0,,27.0,,8.0,,681.0,,86.0,,5.0,,0.0,578.0,9.0,95.0,1.0,4296.0,27.0,697.0,8.0,681.0,5.0,86.0,0.0,20 - 24 Years,Female
201505,Tir 2015,201505,E2hgsMdJRVR,"25 - 29 Years, Male",,393.0,,78.0,,6.0,,0.0,,1289.0,,577.0,,13.0,,5.0,,380.0,,90.0,,8.0,,2.0,393.0,6.0,78.0,0.0,1289.0,13.0,577.0,5.0,380.0,8.0,90.0,2.0,25 - 29 Years,Male
201505,Tir 2015,201505,NRzSCsDyyl5,"25 - 29 Years, Female",,1025.0,,220.0,,26.0,,7.0,,4657.0,,711.0,,28.0,,15.0,,1115.0,,85.0,,10.0,,0.0,1025.0,26.0,220.0,7.0,4657.0,28.0,711.0,15.0,1115.0,10.0,85.0,0.0,25 - 29 Years,Female
201505,Tir 2015,201505,vCMUjVxyqbK,"30 - 34 Years, Male",,426.0,,46.0,,10.0,,0.0,,896.0,,357.0,,10.0,,7.0,,409.0,,77.0,,7.0,,1.0,426.0,10.0,46.0,0.0,896.0,10.0,357.0,7.0,409.0,7.0,77.0,1.0,30 - 34 Years,Male
201505,Tir 2015,201505,pJFCb8ez29s,"30 - 34 Years, Female",,691.0,,121.0,,18.0,,4.0,,2067.0,,314.0,,15.0,,7.0,,720.0,,59.0,,7.0,,1.0,691.0,18.0,121.0,4.0,2067.0,15.0,314.0,7.0,720.0,7.0,59.0,1.0,30 - 34 Years,Female
201505,Tir 2015,201505,YkNDBe7m9Ve,"35 - 39 Years, Male",,231.0,,30.0,,4.0,,0.0,,579.0,,279.0,,11.0,,3.0,,323.0,,51.0,,7.0,,0.0,231.0,4.0,30.0,0.0,579.0,11.0,279.0,3.0,323.0,7.0,51.0,0.0,35 - 39 Years,Male
201505,Tir 2015,201505,sTJ5vGIWA37,"35 - 39 Years, Female",,273.0,,51.0,,40.0,,7.0,,987.0,,235.0,,20.0,,9.0,,544.0,,77.0,,9.0,,0.0,273.0,40.0,51.0,7.0,987.0,20.0,235.0,9.0,544.0,9.0,77.0,0.0,35 - 39 Years,Female
201505,Tir 2015,201505,mJ0ja5Rb3ib,"40 - 44 Years, Male",,134.0,,41.0,,4.0,,0.0,,316.0,,174.0,,4.0,,4.0,,285.0,,61.0,,7.0,,1.0,134.0,4.0,41.0,0.0,316.0,4.0,174.0,4.0,285.0,7.0,61.0,1.0,40 - 44 Years,Male
201505,Tir 2015,201505,vIKgGzXl5yi,"40 - 44 Years, Female",,124.0,,13.0,,12.0,,0.0,,365.0,,83.0,,8.0,,1.0,,396.0,,39.0,,3.0,,2.0,124.0,12.0,13.0,0.0,365.0,8.0,83.0,1.0,396.0,3.0,39.0,2.0,40 - 44 Years,Female
201505,Tir 2015,201505,fBuEMandQJP,"45 - 49 Years, Male",,43.0,,22.0,,4.0,,0.0,,180.0,,116.0,,6.0,,1.0,,241.0,,60.0,,3.0,,0.0,43.0,4.0,22.0,0.0,180.0,6.0,116.0,1.0,241.0,3.0,60.0,0.0,45 - 49 Years,Male
201505,Tir 2015,201505,mME1NZ4aadx,"45 - 49 Years, Female",,24.0,,3.0,,4.0,,0.0,,166.0,,52.0,,6.0,,4.0,,308.0,,26.0,,5.0,,0.0,24.0,4.0,3.0,0.0,166.0,6.0,52.0,4.0,308.0,5.0,26.0,0.0,45 - 49 Years,Female
201505,Tir 2015,201505,q9CzvdiHRP1,">= 50 Years, Male",,39.0,,12.0,,2.0,,0.0,,300.0,,143.0,,9.0,,9.0,,440.0,,53.0,,9.0,,0.0,39.0,2.0,12.0,0.0,300.0,9.0,143.0,9.0,440.0,9.0,53.0,0.0,>= 50 Years,Male
201505,Tir 2015,201505,yKiq8sstkJa,">= 50 Years, Female",,31.0,,1.0,,3.0,,1.0,,237.0,,45.0,,7.0,,4.0,,425.0,,32.0,,7.0,,5.0,31.0,3.0,1.0,1.0,237.0,7.0,45.0,4.0,425.0,7.0,32.0,5.0,>= 50 Years,Female
201506,Yekatit 2015,201506,IYfh586DAFA,"< 1 year, Male",,2.0,,0.0,,0.0,,0.0,,40.0,,1.0,,0.0,,0.0,,69.0,,0.0,,0.0,,0.0,2.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,69.0,0.0,0.0,0.0,< 1 year,Male
201506,Yekatit 2015,201506,tRt4Sr9Qj9I,"< 1 year, Female",,1.0,,0.0,,0.0,,0.0,,52.0,,0.0,,0.0,,0.0,,69.0,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,< 1 year,Female
201506,Yekatit 2015,201506,UGEwuGF2RfL,"1 - 4 years, Male",,0.0,,3.0,,0.0,,0.0,,322.0,,8.0,,0.0,,0.0,,204.0,,3.0,,1.0,,0.0,0.0,0.0,3.0,0.0,322.0,0.0,8.0,0.0,204.0,1.0,3.0,0.0,1 - 4 years,Male
201506,Yekatit 2015,201506,R80Jy1ypqAY,"1 - 4 years, Female",,1.0,,3.0,,0.0,,0.0,,346.0,,8.0,,1.0,,0.0,,152.0,,1.0,,1.0,,0.0,1.0,0.0,3.0,0.0,346.0,1.0,8.0,0.0,152.0,1.0,1.0,0.0,1 - 4 years,Female
201506,Yekatit 2015,201506,g2WiX9U4H02,"5 - 9 Years, Male",,5.0,,0.0,,0.0,,0.0,,185.0,,7.0,,1.0,,0.0,,149.0,,2.0,,1.0,,0.0,5.0,0.0,0.0,0.0,185.0,1.0,7.0,0.0,149.0,1.0,2.0,0.0,5 - 9 Years,Male
201506,Yekatit 2015,201506,FeueCJ3KUOh,"5 - 9 Years, Female",,4.0,,0.0,,0.0,,0.0,,210.0,,8.0,,0.0,,0.0,,153.0,,1.0,,0.0,,0.0,4.0,0.0,0.0,0.0,210.0,0.0,8.0,0.0,153.0,0.0,1.0,0.0,5 - 9 Years,Female
201506,Yekatit 2015,201506,vqlhWQPc4nt,"10 - 14 Years, Male",,3.0,,0.0,,0.0,,0.0,,132.0,,8.0,,2.0,,1.0,,149.0,,0.0,,2.0,,0.0,3.0,0.0,0.0,0.0,132.0,2.0,8.0,1.0,149.0,2.0,0.0,0.0,10 - 14 Years,Male
201506,Yekatit 2015,201506,SkHWzardzLL,"10 - 14 Years, Female",,10.0,,0.0,,0.0,,0.0,,207.0,,8.0,,2.0,,0.0,,129.0,,1.0,,2.0,,0.0,10.0,0.0,0.0,0.0,207.0,2.0,8.0,0.0,129.0,2.0,1.0,0.0,10 - 14 Years,Female
201506,Yekatit 2015,201506,lljeeINWgOd,"15 - 19 Years, Male",,66.0,,1.0,,0.0,,0.0,,321.0,,50.0,,0.0,,1.0,,147.0,,7.0,,0.0,,0.0,66.0,0.0,1.0,0.0,321.0,0.0,50.0,1.0,147.0,0.0,7.0,0.0,15 - 19 Years,Male
201506,Yekatit 2015,201506,DGZMpG1tF7I,"15 - 19 Years, Female",,187.0,,39.0,,1.0,,1.0,,1414.0,,236.0,,6.0,,1.0,,260.0,,15.0,,1.0,,0.0,187.0,1.0,39.0,1.0,1414.0,6.0,236.0,1.0,260.0,1.0,15.0,0.0,15 - 19 Years,Female
201506,Yekatit 2015,201506,ymAkJ8erWSa,"20 - 24 Years, Male",,273.0,,11.0,,3.0,,0.0,,972.0,,388.0,,10.0,,2.0,,226.0,,40.0,,4.0,,1.0,273.0,3.0,11.0,0.0,972.0,10.0,388.0,2.0,226.0,4.0,40.0,1.0,20 - 24 Years,Male
201506,Yekatit 2015,201506,pY8OshhqVQP,"20 - 24 Years, Female",,906.0,,201.0,,13.0,,7.0,,5653.0,,866.0,,27.0,,17.0,,666.0,,80.0,,2.0,,1.0,906.0,13.0,201.0,7.0,5653.0,27.0,866.0,17.0,666.0,2.0,80.0,1.0,20 - 24 Years,Female
201506,Yekatit 2015,201506,E2hgsMdJRVR,"25 - 29 Years, Male",,472.0,,61.0,,4.0,,4.0,,1585.0,,662.0,,14.0,,11.0,,418.0,,82.0,,10.0,,3.0,472.0,4.0,61.0,4.0,1585.0,14.0,662.0,11.0,418.0,10.0,82.0,3.0,25 - 29 Years,Male
201506,Yekatit 2015,201506,NRzSCsDyyl5,"25 - 29 Years, Female",,1047.0,,153.0,,16.0,,7.0,,6336.0,,854.0,,38.0,,17.0,,1068.0,,110.0,,9.0,,2.0,1047.0,16.0,153.0,7.0,6336.0,38.0,854.0,17.0,1068.0,9.0,110.0,2.0,25 - 29 Years,Female
201506,Yekatit 2015,201506,vCMUjVxyqbK,"30 - 34 Years, Male",,511.0,,36.0,,4.0,,4.0,,1149.0,,435.0,,20.0,,9.0,,378.0,,93.0,,11.0,,3.0,511.0,4.0,36.0,4.0,1149.0,20.0,435.0,9.0,378.0,11.0,93.0,3.0,30 - 34 Years,Male
201506,Yekatit 2015,201506,pJFCb8ez29s,"30 - 34 Years, Female",,738.0,,108.0,,32.0,,2.0,,3436.0,,396.0,,25.0,,17.0,,951.0,,62.0,,14.0,,3.0,738.0,32.0,108.0,2.0,3436.0,25.0,396.0,17.0,951.0,14.0,62.0,3.0,30 - 34 Years,Female
201506,Yekatit 2015,201506,YkNDBe7m9Ve,"35 - 39 Years, Male",,239.0,,42.0,,4.0,,0.0,,809.0,,322.0,,16.0,,4.0,,390.0,,88.0,,11.0,,0.0,239.0,4.0,42.0,0.0,809.0,16.0,322.0,4.0,390.0,11.0,88.0,0.0,35 - 39 Years,Male
201506,Yekatit 2015,201506,sTJ5vGIWA37,"35 - 39 Years, Female",,358.0,,22.0,,40.0,,0.0,,1646.0,,303.0,,19.0,,14.0,,597.0,,91.0,,11.0,,2.0,358.0,40.0,22.0,0.0,1646.0,19.0,303.0,14.0,597.0,11.0,91.0,2.0,35 - 39 Years,Female
201506,Yekatit 2015,201506,mJ0ja5Rb3ib,"40 - 44 Years, Male",,129.0,,32.0,,5.0,,0.0,,523.0,,192.0,,12.0,,1.0,,380.0,,56.0,,11.0,,2.0,129.0,5.0,32.0,0.0,523.0,12.0,192.0,1.0,380.0,11.0,56.0,2.0,40 - 44 Years,Male
201506,Yekatit 2015,201506,vIKgGzXl5yi,"40 - 44 Years, Female",,101.0,,15.0,,15.0,,2.0,,404.0,,124.0,,16.0,,12.0,,391.0,,54.0,,8.0,,1.0,101.0,15.0,15.0,2.0,404.0,16.0,124.0,12.0,391.0,8.0,54.0,1.0,40 - 44 Years,Female
201506,Yekatit 2015,201506,fBuEMandQJP,"45 - 49 Years, Male",,87.0,,8.0,,3.0,,0.0,,247.0,,133.0,,9.0,,4.0,,274.0,,58.0,,7.0,,1.0,87.0,3.0,8.0,0.0,247.0,9.0,133.0,4.0,274.0,7.0,58.0,1.0,45 - 49 Years,Male
201506,Yekatit 2015,201506,mME1NZ4aadx,"45 - 49 Years, Female",,72.0,,2.0,,6.0,,0.0,,281.0,,45.0,,6.0,,1.0,,359.0,,37.0,,7.0,,0.0,72.0,6.0,2.0,0.0,281.0,6.0,45.0,1.0,359.0,7.0,37.0,0.0,45 - 49 Years,Female
201506,Yekatit 2015,201506,q9CzvdiHRP1,">= 50 Years, Male",,66.0,,5.0,,2.0,,0.0,,436.0,,134.0,,14.0,,5.0,,549.0,,45.0,,13.0,,0.0,66.0,2.0,5.0,0.0,436.0,14.0,134.0,5.0,549.0,13.0,45.0,0.0,>= 50 Years,Male
201506,Yekatit 2015,201506,yKiq8sstkJa,">= 50 Years, Female",,41.0,,2.0,,2.0,,0.0,,396.0,,44.0,,11.0,,4.0,,528.0,,18.0,,11.0,,0.0,41.0,2.0,2.0,0.0,396.0,11.0,44.0,4.0,528.0,11.0,18.0,0.0,>= 50 Years,Female
201507,Megabit 2015,201507,IYfh586DAFA,"< 1 year, Male",,0.0,,1.0,,0.0,,0.0,,52.0,,0.0,,0.0,,1.0,,73.0,,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,52.0,0.0,0.0,1.0,73.0,0.0,0.0,0.0,< 1 year,Male
201507,Megabit 2015,201507,tRt4Sr9Qj9I,"< 1 year, Female",,1.0,,0.0,,0.0,,0.0,,60.0,,0.0,,0.0,,0.0,,55.0,,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,< 1 year,Female
201507,Megabit 2015,201507,UGEwuGF2RfL,"1 - 4 years, Male",,2.0,,25.0,,0.0,,0.0,,486.0,,7.0,,4.0,,1.0,,258.0,,0.0,,0.0,,0.0,2.0,0.0,25.0,0.0,486.0,4.0,7.0,1.0,258.0,0.0,0.0,0.0,1 - 4 years,Male
201507,Megabit 2015,201507,R80Jy1ypqAY,"1 - 4 years, Female",,2.0,,15.0,,0.0,,0.0,,432.0,,8.0,,2.0,,0.0,,200.0,,0.0,,0.0,,0.0,2.0,0.0,15.0,0.0,432.0,2.0,8.0,0.0,200.0,0.0,0.0,0.0,1 - 4 years,Female
201507,Megabit 2015,201507,g2WiX9U4H02,"5 - 9 Years, Male",,5.0,,7.0,,0.0,,0.0,,224.0,,6.0,,1.0,,0.0,,160.0,,2.0,,2.0,,0.0,5.0,0.0,7.0,0.0,224.0,1.0,6.0,0.0,160.0,2.0,2.0,0.0,5 - 9 Years,Male
201507,Megabit 2015,201507,FeueCJ3KUOh,"5 - 9 Years, Female",,11.0,,16.0,,0.0,,0.0,,216.0,,5.0,,1.0,,0.0,,154.0,,0.0,,1.0,,0.0,11.0,0.0,16.0,0.0,216.0,1.0,5.0,0.0,154.0,1.0,0.0,0.0,5 - 9 Years,Female
201507,Megabit 2015,201507,vqlhWQPc4nt,"10 - 14 Years, Male",,8.0,,0.0,,0.0,,0.0,,144.0,,1.0,,0.0,,0.0,,140.0,,0.0,,0.0,,0.0,8.0,0.0,0.0,0.0,144.0,0.0,1.0,0.0,140.0,0.0,0.0,0.0,10 - 14 Years,Male
201507,Megabit 2015,201507,SkHWzardzLL,"10 - 14 Years, Female",,16.0,,2.0,,0.0,,0.0,,171.0,,7.0,,0.0,,0.0,,115.0,,1.0,,1.0,,0.0,16.0,0.0,2.0,0.0,171.0,0.0,7.0,0.0,115.0,1.0,1.0,0.0,10 - 14 Years,Female
201507,Megabit 2015,201507,lljeeINWgOd,"15 - 19 Years, Male",,51.0,,12.0,,1.0,,0.0,,337.0,,48.0,,3.0,,0.0,,111.0,,11.0,,2.0,,0.0,51.0,1.0,12.0,0.0,337.0,3.0,48.0,0.0,111.0,2.0,11.0,0.0,15 - 19 Years,Male
201507,Megabit 2015,201507,DGZMpG1tF7I,"15 - 19 Years, Female",,847.0,,56.0,,6.0,,0.0,,1265.0,,235.0,,6.0,,5.0,,279.0,,15.0,,2.0,,1.0,847.0,6.0,56.0,0.0,1265.0,6.0,235.0,5.0,279.0,2.0,15.0,1.0,15 - 19 Years,Female
201507,Megabit 2015,201507,ymAkJ8erWSa,"20 - 24 Years, Male",,436.0,,87.0,,1.0,,0.0,,1081.0,,331.0,,13.0,,4.0,,213.0,,46.0,,0.0,,0.0,436.0,1.0,87.0,0.0,1081.0,13.0,331.0,4.0,213.0,0.0,46.0,0.0,20 - 24 Years,Male
201507,Megabit 2015,201507,pY8OshhqVQP,"20 - 24 Years, Female",,1822.0,,2191.0,,21.0,,7.0,,5858.0,,922.0,,23.0,,12.0,,813.0,,55.0,,3.0,,2.0,1822.0,21.0,2191.0,7.0,5858.0,23.0,922.0,12.0,813.0,3.0,55.0,2.0,20 - 24 Years,Female
201507,Megabit 2015,201507,E2hgsMdJRVR,"25 - 29 Years, Male",,871.0,,70.0,,11.0,,11.0,,1666.0,,672.0,,14.0,,7.0,,387.0,,94.0,,6.0,,2.0,871.0,11.0,70.0,11.0,1666.0,14.0,672.0,7.0,387.0,6.0,94.0,2.0,25 - 29 Years,Male
201507,Megabit 2015,201507,NRzSCsDyyl5,"25 - 29 Years, Female",,1456.0,,1306.0,,40.0,,12.0,,6155.0,,851.0,,40.0,,14.0,,1160.0,,99.0,,8.0,,5.0,1456.0,40.0,1306.0,12.0,6155.0,40.0,851.0,14.0,1160.0,8.0,99.0,5.0,25 - 29 Years,Female
